id;namespace_id;namespace_name;role_name;original_name;repository_id;repository_name;repository_original_name;provider_namespace_id;provider_name;provider_display_name;repository__provider__namespace__name
20798;3661;spk83;kill-supervisor-eventlistener;kill-supervisor-eventlistener;50718;kill-supervisor-eventlistener;ansible-kill-supervisor-eventlistener;3627;spk83;Vishal Shah;spk83
61266;3085;sorrowless;wireguard;wireguard;108095;wireguard;ansible_wireguard;3058;sorrowless;Stan Bogatkin;sorrowless
33407;9468;siansiansu;mac_setup;mac_setup;80730;mac_setup;automatic-setup-for-mac;9543;siansiansu;Alex Su;siansiansu
60277;38473;csmithson12345;kubcontroller;kubcontroller;106895;kubcontroller;kubcontroller_ansiblerole;38943;Smithsonite;;csmithson12345
16428;399;antoniobarbaro;ossec-server;ossec-server;44257;ossec-server;ansible-role-ossec-server;397;antoniobarbaro;Antonio Barbaro;antoniobarbaro
9321;1876;abaez;lapis;lapis;30569;lapis;ansible-role-lapis;1859;abaez;Alejandro Baez;abaez
15027;1876;abaez;rustup;rustup;41990;rustup;ansible-role-rustup;1859;abaez;Alejandro Baez;abaez
15049;1876;abaez;sudo;sudo;42002;sudo;ansible-role-sudo;1859;abaez;Alejandro Baez;abaez
17752;2853;roumano;ldap_entry;ldap_entry;46155;ldap_entry;ansible-ldap_entry;2830;roumano;;roumano
29484;8567;krzyzakp;ansible_spark;ansible-spark;78942;ansible_spark;ansible-spark;8615;krzyzakp;Paweł Szczepaniak;krzyzakp
10015;3047;vaulttec;zsh;zsh;32333;zsh;ansible-role-zsh;3021;vaulttec;Vaulttec;vaulttec
37334;2436;LukasGibb;unixodbc;unixodbc;82332;unixodbc;ansible-role-unixodbc;2415;LukasGibb;Lukas Gibb;LukasGibb
39228;11985;cloudweeb;mariadb;mariadb;83854;mariadb;mariadb;11990;cloudweeb;Cloudweeb;cloudweeb
9136;1876;abaez;textadept;textadept;29969;textadept;ansible-role-textadept;1859;abaez;Alejandro Baez;abaez
32432;8567;krzyzakp;ansible_nginx_nr_agent;ansible-nginx-nr-agent;80521;ansible_nginx_nr_agent;ansible-nginx-nr-agent;8615;krzyzakp;Paweł Szczepaniak;krzyzakp
60084;36378;laurivan;swag;swag;106667;swag;ansible-role-swag;36776;equinoxel;Laur;laurivan
49192;22257;akshay_goel_g;hadoop_installation;hadoop-installation;93845;hadoop_installation;hadoop-installation;22501;akshay-goel-g;;akshay_goel_g
49017;14726;darkwizard242;jq;jq;93706;jq;ansible-role-jq;14882;darkwizard242;Ali Muhammad;darkwizard242
42849;6849;ptavares;ansible_role_kubectl;ansible-role-kubectl;87237;ansible-role-kubectl;ansible-role-kubectl;6867;ptavares;Patrick Tavares;ptavares
40313;3298;sig-ansible;about;about;84651;about;about;3270;sig-ansible;;sig-ansible
30814;9127;bassinator;pi_reset;pi_reset;80052;pi_reset;ansible-role-pi-reset;9191;Bassinator;Bastian Bukatz;bassinator
36550;10504;calvinbui;ansible_java;ansible-java;82236;ansible_java;ansible-java;10595;calvinbui;Calvin Bui;calvinbui
39626;12800;arislankareem;lamp;lamp;84156;lamp;lamp;12935;arislankareem;;arislankareem
15050;1876;abaez;user;user;42003;user;ansible-role-user;1859;abaez;Alejandro Baez;abaez
29456;2352;dev-sec;ansible_apache_hardening;ansible-apache-hardening;78900;ansible-apache-hardening;ansible-apache-hardening;2331;dev-sec;DevSec Hardening Framework;dev-sec
30805;750;engonzal;package;package;78425;package;ansible_role_package;742;engonzal;Noe Gonzalez;engonzal
41783;13170;msuzoagu;my_docker_swarm;my_docker_swarm;86137;my_docker_swarm;my_docker_swarm;13307;msuzoagu;MUA;msuzoagu
33090;9468;siansiansu;mariadb;mariadb;80561;mariadb;ansible-role-mariadb;9543;siansiansu;Alex Su;siansiansu
35875;9907;leafnode;graylog_collector;graylog_collector;81614;graylog_collector;ansible-role-graylog-collector;9987;leafnode;Leszek Krupiński;leafnode
15894;1036;abelboldu;openstack-glance;openstack-glance;29237;openstack-glance;openstack-glance;1026;abelboldu;Abel Boldú;abelboldu
49541;22014;eagleusb;fluentbit;fluentbit;94259;fluentbit;ansible-fluentbit;22250;eagleusb;Leslie-Alexandre DENIS;eagleusb
37622;11376;moreati;jq_filter;jq-filter;82595;jq_filter;jq-filter;11479;moreati;Alex Willmer;moreati
37756;11514;penguinperk;ansible_freebsd_modules;ansible-freebsd-modules;82729;ansible_freebsd_modules;ansible-freebsd-modules;11616;penguinperk;PenguinPerk;penguinperk
37762;1836;bjoernalbers;macintosh_facts;macintosh_facts;82733;macintosh_facts;ansible-role-macintosh-facts;1820;bjoernalbers;Björn Albers;bjoernalbers
8971;1036;abelboldu;openstack-repo;openstack-repo;29230;openstack-repo;ansible-openstack-repo;1026;abelboldu;Abel Boldú;abelboldu
40410;1652;oasis_roles;prepare_ocp_roles;prepare_ocp_roles;84771;prepare_ocp_roles;prepare_ocp_roles;1635;oasis-roles;;oasis_roles
32907;3507;Turgon37;freeipa_server;freeipa_server;80766;freeipa_server;ansible-freeipa-server;3476;Turgon37;Pierre GINDRAUD;Turgon37
42951;15461;stafwag;sudo;sudo;87328;sudo;ansible-role-sudo;15622;stafwag;staf;stafwag
23577;3412;asg1612;oracle-java;oracle-java;54988;oracle-java;ansible-role-oracle-java;3383;asg1612;Andrés Sánchez García;asg1612
30804;750;engonzal;users;users;78424;users;ansible_role_users;742;engonzal;Noe Gonzalez;engonzal
33376;9705;kurita0;nrpe3;nrpe3;80874;nrpe3;ansible-role-nrpe3;9783;kurita0;;kurita0
42097;14749;tinygg;ansible_zookeeper;ansible-zookeeper;86415;ansible_zookeeper;ansible-zookeeper;14905;tinygg;Zhang Wei;tinygg
15827;3574;manics;deployment;deployment;62927;deployment;deployment;3542;manics;Simon Li;manics
47586;14017;lukepafford;sudoers;sudoers;92159;sudoers;ansible_role_sudoers;14164;lukepafford;Luke Pafford;lukepafford
29189;7899;codeyourinfra;oracle_java8;oracle_java8;78661;oracle_java8;oracle_java8;6477;codeyourinfra;Codeyourinfra;codeyourinfra
24063;963;cimon-io;vultr-network;vultr-network;55929;vultr-network;ansible-role-vultr-network;954;cimon-io;;cimon-io
40604;13578;tobiasdierich;ansible_role_firewall;ansible-role-firewall;84978;ansible_role_firewall;ansible-role-firewall;13719;tobiasdierich;Tobias Dierich;tobiasdierich
19448;2773;xiaopal;npc_setup;npc_setup;48885;npc_setup;ansible-role-npc_setup;2748;xiaopal;graych;xiaopal
36169;10717;venkateswarlu245a;ansible_role_jenkins;ansible-role-jenkins;81886;ansible_role_jenkins;ansible-role-jenkins;10809;venkateswarlu245a;;venkateswarlu245a
44196;16994;tmiller02;yarn;yarn;88777;yarn;ansible-role-yarn;17175;tmiller02;Tom Miller;tmiller02
35912;7488;josephsmartinez;nomachine;nomachine;81653;nomachine;nomachine;7525;josephsmartinez;Joey Martinez;josephsmartinez
37495;2790;indigo-dc;ansible_onezone;ansible-onezone;82463;ansible_onezone;ansible-onezone;2767;indigo-dc;;indigo-dc
30806;750;engonzal;node;node;79588;node;ansible_role_node;742;engonzal;Noe Gonzalez;engonzal
21174;3464;abuzze;ansible-role-awx;ansible-role-awx;70655;ansible-role-awx;ansible-role-awx;3434;abuzze;;abuzze
12340;3918;achaussier;openjdk-jre;openjdk-jre;37533;openjdk-jre;ansible-role-openjdk-jre;3883;achaussier;Alexandre Chaussier;achaussier
29912;6503;oneoffadmins;ansible_role_vpn;ansible-role-vpn;79248;ansible_role_vpn;ansible-role-vpn;8781;OneOffTech;OneOffTech;oneoffadmins
47557;14726;darkwizard242;logrotate;logrotate;92127;logrotate;ansible-role-logrotate;14882;darkwizard242;Ali Muhammad;darkwizard242
35649;9751;damianlewis;apache_php_fpm;apache_php_fpm;81455;apache_php_fpm;ansible-role-apache-php-fpm;9829;damianlewis;Damian Lewis;damianlewis
36222;10777;alexjguy;yas3fs_monit;yas3fs_monit;81923;yas3fs_monit;yas3fs_monit;10869;alexjguy;Alex S;alexjguy
49028;3291;andrewrothstein;cephadm;cephadm;93713;cephadm;ansible-cephadm;3263;andrewrothstein;Andrew Rothstein;andrewrothstein
53567;27889;geometrylabs;polkadot_validator;polkadot_validator;98871;polkadot_validator;ansible-role-polkadot-validator;28312;geometry-labs;Geometry Labs;geometrylabs
40966;1082;jsecchiero;cowsay;cowsay;85324;cowsay;ansible-cowsay;1071;jsecchiero;Jacopo Secchiero;jsecchiero
40411;1652;oasis_roles;prepare_ocp_nodes;prepare_ocp_nodes;84772;prepare_ocp_nodes;prepare_ocp_nodes;1635;oasis-roles;;oasis_roles
30091;8574;arruko;elasticsearch;elasticsearch;79420;elasticsearch;elasticsearch;8622;arruko;Jimmy Herrera;arruko
49434;14726;darkwizard242;mc;mc;94096;mc;ansible-role-mc;14882;darkwizard242;Ali Muhammad;darkwizard242
19376;922;adamaod;Graylog-Server;Graylog-Server;48793;Graylog-Server;Graylog-Server;913;adamaod;Adam Aod;adamaod
12153;3291;andrewrothstein;consul-cluster;consul-cluster;37222;consul-cluster;ansible-consul-cluster;3263;andrewrothstein;Andrew Rothstein;andrewrothstein
12871;506;atosatto;packages-extras;packages-extras;38775;packages-extras;ansible-packages-extras;502;atosatto;Andrea Tosatto;atosatto
36485;2515;SimpliField;google_auth;google_auth;82170;google_auth;ansible-google-auth;2493;SimpliField;SimpliField;SimpliField
47065;2488;stancel;set_wordpress_permissions;set-wordpress-permissions;91575;set_wordpress_permissions;set-wordpress-permissions;2467;stancel;Brad Stancel;stancel
13752;636;adarnimrod;apache;apache;40094;apache;apache;630;adarnimrod;;adarnimrod
18877;3704;stone-payments;elasticsearch;elasticsearch;50460;elasticsearch;ansible-elasticsearch;3669;stone-payments;Stone Payments;stone-payments
61913;14726;darkwizard242;mkcert;mkcert;108930;mkcert;ansible-role-mkcert;14882;darkwizard242;Ali Muhammad;darkwizard242
37439;9040;vanzhiganov;mysql;mysql;82426;mysql;mysql;9101;ansible-collection;;vanzhiganov
48278;19818;itnok;install_nvm_ubuntu;install_nvm_ubuntu;92879;install_nvm_ubuntu;ansible-role-install-nvm-ubuntu;20028;itnok;Simone Conti;itnok
30434;6712;lean_delivery;solr_slave;solr_slave;79670;solr_slave;ansible-role-solr-slave;6719;lean-delivery;Lean Delivery;lean_delivery
35897;2948;koichirok;poudriere_modules;poudriere_modules;81636;poudriere_modules;ansible-poudriere-modules;2924;koichirok;Koichiro KIKUCHI;koichirok
37496;2790;indigo-dc;ansible_role_bdocker;ansible-role-bdocker;82464;ansible_role_bdocker;ansible-role-bdocker;2767;indigo-dc;;indigo-dc
40331;13318;micczu1;ansible_sql_exporter;ansible-sql_exporter;84673;ansible_sql_exporter;ansible-sql_exporter;13456;micczu1;;micczu1
14331;636;adarnimrod;bgp-spamd;bgp-spamd;62580;bgp-spamd;bgp-spamd;630;adarnimrod;;adarnimrod
13734;636;adarnimrod;ca-store;ca-store;40095;ca-store;ca-store;630;adarnimrod;;adarnimrod
15838;636;adarnimrod;certbot;certbot;60627;certbot;certbot;630;adarnimrod;;adarnimrod
40672;1920;andrelohmann;terrahelp;terrahelp;85035;terrahelp;ansible-role-terrahelp;1902;andrelohmann;Andre Lohmann;andrelohmann
45382;16219;rarrais;ros2;ros2;89919;ros2;ansible-role-ros2;16387;rarrais;Rafael Arrais;rarrais
58411;26120;stiliajohny;ansible_role_xorg;ansible_role_xorg;104731;ansible_role_xorg;ansible-role-xorg;26414;stiliajohny;John Stilia;stiliajohny
4763;2923;mrlesmithjr;glusterfs;glusterfs;25298;glusterfs;ansible-glusterfs;2899;mrlesmithjr;Larry Smith Jr.;mrlesmithjr
62557;6811;jaepetto;ansible_simple_ldap_authentication;ansible_simple_ldap_authentication;109818;ansible_simple_ldap_authentication;ansible_simple_ldap_authentication;6829;jaepetto;Emmanuel Jaep;jaepetto
36300;10850;jankleinert;ansible_workshop_deployment_tracker;ansible-workshop-deployment-tracker;81988;ansible_workshop_deployment_tracker;ansible-workshop-deployment-tracker;10944;jankleinert;Jan Kleinert;jankleinert
38538;11800;johntomasowa;ansible;ansible;83308;ansible;ansible;11904;johntomasowa;John Tomasowa;johntomasowa
35129;4110;benthomasson;jupyter_tools;jupyter-tools;81271;jupyter_tools;jupyter-tools;4071;benthomasson;Ben Thomasson;benthomasson
36997;10035;dragomirr;git;git;82312;git;ansible-role-git;10116;dragomirr;dragomirr;dragomirr
58844;36044;belgotux;basic;basic;105212;basic;ansible-role-basic;36487;belgotux;Belgotux;belgotux
43512;16263;talamus;expand_subtemplate;expand_subtemplate;87929;expand_subtemplate;ansible-role-expand-subtemplate;16436;talamus;Tero Niemi;talamus
53394;8490;gingerte;fluteansible;fluteansible;98650;fluteansible;fluteansible;8535;GingerTe;Maria Prudyvus;gingerte
40625;9257;y10k;kelleyk_emacs;kelleyk_emacs;85002;kelleyk_emacs;kelleyk_emacs;9326;y10k;TOKI Yoshinori;y10k
14321;636;adarnimrod;mysql;mysql;60168;mysql;mysql;630;adarnimrod;;adarnimrod
14347;636;adarnimrod;networkd;networkd;59850;networkd;networkd;630;adarnimrod;;adarnimrod
36329;10898;mouadazz;ansible_role_mysql;ansible-role-mysql;82017;ansible_role_mysql;ansible-role-mysql;10992;mouadAzz;;mouadazz
14385;636;adarnimrod;nextcloud;nextcloud;65945;nextcloud;nextcloud;630;adarnimrod;;adarnimrod
13934;636;adarnimrod;nginx;nginx;68151;nginx;nginx;630;adarnimrod;;adarnimrod
51821;25765;joeminicucci;cobalt_strike;cobalt_strike;96711;cobalt_strike;ansible-role-cobalt-strike;26054;joeminicucci;m1n1;joeminicucci
37498;2790;indigo-dc;ansible_oneprovider;ansible-oneprovider;82459;ansible_oneprovider;ansible-oneprovider;2767;indigo-dc;;indigo-dc
32493;9604;elaurendeau;ansible_role_raspberrypi_docker;ansible-role-raspberrypi-docker;80571;ansible_role_raspberrypi_docker;ansible-role-raspberrypi-docker;9683;elaurendeau;Elliot Laurendeau;elaurendeau
35499;1657;dachinat;ansible_role_mariadb;ansible-role-mariadb;81363;ansible-role-mariadb;ansible-role-mariadb;1640;dachinat;Dachi Natsvlishvili;dachinat
35851;10494;igvaquero18;raspbian_docker;raspbian-docker;81591;raspbian_docker;raspbian-docker;10585;igvaquero18;Ignacio Vaquero Guisasola;igvaquero18
57289;29867;itsnotgoodname;unifi;unifi;103409;unifi;ansible-role-unifi;30235;ItsNotGoodName;;itsnotgoodname
30598;9127;bassinator;autoarchive;autoarchive;79864;autoarchive;ansible-role-autoarchive;9191;Bassinator;Bastian Bukatz;bassinator
35913;9164;ivoamorim;hosts;hosts;81654;hosts;ansible-role-hosts;9231;ivoamorim;;ivoamorim
14351;636;adarnimrod;nsd;nsd;62251;nsd;nsd;630;adarnimrod;;adarnimrod
44160;13375;vduseev;easyrsa_ca;easyrsa_ca;88737;easyrsa_ca;ansible-role-easyrsa-ca;13514;vduseev;Vagiz Duseev;vduseev
31041;9327;micalexander;docker_dev;docker_dev;80287;docker_dev;ansible-role-docker-dev;9401;micalexander;Michael Alexander;micalexander
43081;9879;constrict0r;groups;groups;87451;groups;groups;9958;constrict0r;Victor Mattei;constrict0r
35025;1468;Jooho;copy_ssh_pub_key;copy_ssh_pub_key;78462;copy_ssh_pub_key;ansible-role-ocp-ssh-id-copy;1454;Jooho;JooHo Lee;Jooho
32931;9705;kurita0;sendmail_smtp_auth;sendmail_smtp_auth;80773;sendmail_smtp_auth;ansible-role-sendmail_smtp_auth;9783;kurita0;;kurita0
40961;13858;hephyvienna;poolaccounts;poolaccounts;85317;poolaccounts;ansible-role-poolaccounts;13854;hephyvienna;Institute of High Energy Physics, Austrian Academy of Sciences;hephyvienna
56470;13098;jm1;base_system;base_system;102442;base_system;ansible-role-jm1-base-system;13236;JM1;Jakob Meng;jm1
41392;13597;gabops;repo_percona;repo_percona;85744;repo_percona;ansible-role-repo-percona;13738;gabops;Gabriel Suarez;gabops
48799;21435;rotorx88;elasticsearch;elasticsearch;93450;elasticsearch;ansible-role-elasticsearch;21664;RoToRx88;Nicolas;rotorx88
39695;2595;Temelio;redis;redis;84181;redis;ansible-role-redis;2572;Temelio;;Temelio
35961;9435;lukehinds;ansible_keylime;ansible-keylime;81704;ansible_keylime;ansible-keylime;9510;lukehinds;Luke Hinds;lukehinds
4589;2923;mrlesmithjr;rundeck;rundeck;25348;rundeck;ansible-rundeck;2899;mrlesmithjr;Larry Smith Jr.;mrlesmithjr
52140;3291;andrewrothstein;cron;cron;97056;cron;ansible-cron;3263;andrewrothstein;Andrew Rothstein;andrewrothstein
27854;1007;suzuki-shunsuke;akoi;akoi;77836;akoi;ansible_role_akoi;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
14290;636;adarnimrod;ufw;ufw;62147;ufw;ufw;630;adarnimrod;;adarnimrod
14265;636;adarnimrod;unattended-upgrades;unattended-upgrades;66579;unattended-upgrades;unattended-upgrades;630;adarnimrod;;adarnimrod
14381;636;adarnimrod;unbound;unbound;72519;unbound;unbound;630;adarnimrod;;adarnimrod
13979;636;adarnimrod;users;users;76394;users;users;630;adarnimrod;;adarnimrod
1309;849;tmtk75;serf;serf;70130;serf;ansible-serf;841;tmtk75;Tomotaka Sakuma;tmtk75
52854;27188;ya_makariy;snmpd_role;snmpd_role;97883;snmpd_role;snmpd_role;27533;ya-makariy;Makariy;ya_makariy
37337;5110;dortegau;java_role;java_role;82335;java_role;java-role;5110;dortegau;Daniel Ortega;dortegau
36499;10811;klewan;ansible_role_oracle;ansible-role-oracle;82185;ansible_role_oracle;ansible-role-oracle;10904;klewan;Krzysztof Lewandowski;klewan
50439;846;idealista;pagespeed_exporter_role;pagespeed_exporter_role;95209;pagespeed_exporter_role;pagespeed_exporter_role;838;idealista;idealista;idealista
47743;20682;teknipc;mercure;mercure;92313;mercure;ansible-role-mercure-rocks;20862;teknipc;TeKniPC;teknipc
61007;3291;andrewrothstein;kubeshark;kubeshark;107796;kubeshark;ansible-kubeshark;3263;andrewrothstein;Andrew Rothstein;andrewrothstein
45361;18114;mrmibrown;treetest;treetest;89897;treetest;treetest;18293;mrmibrown;Milton Brown;mrmibrown
34997;9696;palmerc;ansible_role_xcode;ansible-role-xcode;81229;ansible_role_xcode;ansible-role-xcode;9774;palmerc;Cameron Lowell Palmer;palmerc
37336;11215;marceloalmeida;ansible_spectre_meltdown_checker;ansible-spectre-meltdown-checker;82334;ansible_spectre_meltdown_checker;ansible-spectre-meltdown-checker;11311;marceloalmeida;Marcelo Almeida;marceloalmeida
26164;3702;adelaidearnauld;helloweb;helloweb;59101;helloweb;ansible-helloweb;3667;adelaidearnauld;;adelaidearnauld
43590;16161;dinivas;filebeat;filebeat;88062;filebeat;ansible-role-filebeat;15961;dinivas;;dinivas
33134;9153;pescobar;java_oracle;java_oracle;80840;java_oracle;ansible-role-java-oracle;9219;pescobar;Pablo Escobar Lopez;pescobar
35997;10387;gnagano;ansible_php_imagick;ansible_php_imagick;81734;ansible_php_imagick;ansible_php_imagick;10474;Gnagano;gano;gnagano
36500;10811;klewan;ansible_role_oracle_download_patches;ansible-role-oracle-download-patches;82187;ansible_role_oracle_download_patches;ansible-role-oracle-download-patches;10904;klewan;Krzysztof Lewandowski;klewan
34426;9907;leafnode;env;env;81079;env;ansible-role-env;9987;leafnode;Leszek Krupiński;leafnode
7629;108;ericsysmin;ntp;ntp;25370;ntp;ansible-role-ntp;107;ericsysmin;Eric Anderson;ericsysmin
33033;9738;rogeriosp3000;confbase;confbase;80794;confbase;confbase;9816;rogeriosp3000;Rogerio Santos;rogeriosp3000
42357;1166;esolitos;chrome_headless;chrome_headless;86696;chrome_headless;ansible-role-chrome-headless;1154;esolitos;Marlon (Esolitos) Saglia;esolitos
35807;1468;Jooho;okd_prerequisites;okd_prerequisites;81549;okd_prerequisites;ansible-role-okd-prerequisites;1454;Jooho;JooHo Lee;Jooho
39882;9244;st_murray;disk_wipe;disk_wipe;84311;disk_wipe;disk_wipe;9312;st-murray;;st_murray
62523;2923;mrlesmithjr;manage_lvm;manage_lvm;25316;manage_lvm;ansible-manage-lvm;2899;mrlesmithjr;Larry Smith Jr.;mrlesmithjr
49054;14025;fidanf;cassandra;cassandra;93734;cassandra;ansible-role-cassandra;14173;fidanf;Frank Fidanza;fidanf
32970;9384;lennertmertens;389ds;389ds;80306;389ds;ansible-role-389ds;9458;LennertMertens;Lennert Mertens;lennertmertens
35024;10170;hlovdal;etckeeper_actions;etckeeper-actions;81247;etckeeper_actions;etckeeper-actions;10255;hlovdal;;hlovdal
36501;10811;klewan;ansible_role_oracle_asm_metadata;ansible-role-oracle-asm-metadata;82186;ansible_role_oracle_asm_metadata;ansible-role-oracle-asm-metadata;10904;klewan;Krzysztof Lewandowski;klewan
44370;13847;lucasmaurice;network_interface;network_interface;88976;network_interface;ansible-role-network_interface;13988;lucasmaurice;Lucas Maurice;lucasmaurice
35983;9439;chipzoller;vmware_epops;vmware_epops;81722;vmware_epops;ansible-role-vmwareepops;9514;chipzoller;Chip Zoller;chipzoller
45552;12082;xanmanning;helm;helm;90107;helm;ansible-role-helm;12195;PyratLabs;PyratLabs;xanmanning
35131;4110;benthomasson;ansible_jupyter_widgets;ansible-jupyter-widgets;81272;ansible_jupyter_widgets;ansible-jupyter-widgets;4071;benthomasson;Ben Thomasson;benthomasson
44742;3404;CSCfi;dell_firmware_upgrade;ansible-role-dell-firmware-upgrade;44839;dell-firmware-upgrade;ansible-role-dell-firmware-upgrade;3375;CSCfi;CSC - IT Center for Science;CSCfi
